,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
9600,296301951,2,1.6,2014-06-10 20:29:04,西部公共汽车,334路,粤BH1177,113.940567,22.549066,53,科苑北,54
9415,327278497,2,1.6,2014-06-10 20:29:10,西部公共汽车,334路,粤BH1177,113.940567,22.549066,53,科苑北,54
9417,329761304,2,1.6,2014-06-10 20:29:14,西部公共汽车,334路,粤BH1177,113.940567,22.549066,53,科苑北,54
9575,660064124,2,1.6,2014-06-10 20:29:16,西部公共汽车,334路,粤BH1177,113.940567,22.549066,53,科苑北,54
9587,290369481,2,1.6,2014-06-10 20:29:20,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9579,20649714,2,1.6,2014-06-10 20:29:22,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9092,322190840,2,1.6,2014-06-10 20:29:25,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9093,322221355,2,1.6,2014-06-10 20:29:26,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9095,322616071,2,1.6,2014-06-10 20:29:28,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9421,360812774,2,1.6,2014-06-10 20:29:30,西部公共汽车,334路,粤BH1177,113.940681,22.547199,39,深南科苑立交北,65
9420,360219028,2,1.6,2014-06-10 20:31:23,西部公共汽车,334路,粤BH1177,113.9449,22.546167,54,深南科技立交北,56
9408,325659658,2,1.6,2014-06-10 20:31:29,西部公共汽车,334路,粤BH1177,113.9449,22.546167,54,深南科技立交北,56
9090,321024692,2,1.6,2014-06-10 20:32:36,西部公共汽车,334路,粤BH1177,113.944946,22.539783,64,中兴通讯,58
9580,20829442,2,1.6,2014-06-10 20:32:42,西部公共汽车,334路,粤BH1177,113.944946,22.539783,64,中兴通讯,58
9581,23570568,2,1.6,2014-06-10 20:32:48,西部公共汽车,334路,粤BH1177,113.944946,22.539783,64,中兴通讯,58
9601,297637788,2,1.6,2014-06-10 20:32:54,西部公共汽车,334路,粤BH1177,113.944946,22.539783,64,中兴通讯,58
9404,323889238,2,1.6,2014-06-10 20:33:07,西部公共汽车,334路,粤BH1177,113.944969,22.5396,64,中兴通讯,58
9577,20170004,2,1.6,2014-06-10 20:33:23,西部公共汽车,334路,粤BH1177,113.944946,22.539484,64,中兴通讯,58
9424,361190393,2,1.6,2014-06-10 20:33:24,西部公共汽车,334路,粤BH1177,113.944946,22.539484,64,中兴通讯,58
9414,327209223,2,1.6,2014-06-10 20:33:36,西部公共汽车,334路,粤BH1177,113.944946,22.539484,64,中兴通讯,58
9593,293713889,2,1.6,2014-06-10 20:33:37,西部公共汽车,334路,粤BH1177,113.944946,22.539484,64,中兴通讯,58
9590,291184369,2,1.6,2014-06-10 20:33:39,西部公共汽车,334路,粤BH1177,113.944946,22.539484,64,中兴通讯,58
9589,290778987,2,1.6,2014-06-10 20:34:35,西部公共汽车,334路,粤BH1177,113.940681,22.5387,62,深港产学研基地,59
9588,290534711,2,1.6,2014-06-10 20:41:22,西部公共汽车,334路,粤BH1177,113.927612,22.518545,21,粤海门村,64
9596,294572315,2,1.6,2014-06-10 20:41:46,西部公共汽车,334路,粤BH1177,113.927612,22.518545,21,粤海门村,64
7782,328285703,2,1.6,2014-06-10 06:56:21,西部公共汽车,334路,粤BH1116,113.930984,22.489166,21,粤海门村,64
8009,291585913,2,1.6,2014-06-10 06:56:26,西部公共汽车,334路,粤BH1116,113.931655,22.489511,21,粤海门村,64
7980,296191620,2,1.6,2014-06-10 06:56:30,西部公共汽车,334路,粤BH1116,113.931655,22.489511,21,粤海门村,64
7619,327162450,3,2.4,2014-06-10 06:56:36,西部公共汽车,334路,粤BH1116,113.931655,22.489511,21,粤海门村,64
8010,360836997,3,2.4,2014-06-10 06:56:41,西部公共汽车,334路,粤BH1116,113.931579,22.489683,21,粤海门村,64
7979,295449656,3,2.4,2014-06-10 06:56:56,西部公共汽车,334路,粤BH1116,113.930786,22.491672,21,粤海门村,64
7620,327203937,2,1.6,2014-06-10 06:57:05,西部公共汽车,334路,粤BH1116,113.930282,22.493049,21,粤海门村,64
7880,321575663,2,1.6,2014-06-10 06:58:32,西部公共汽车,334路,粤BH1116,113.9291,22.497749,21,粤海门村,64
8034,360377804,2,1.6,2014-06-10 06:58:39,西部公共汽车,334路,粤BH1116,113.9291,22.497749,21,粤海门村,64
7783,329429486,2,1.6,2014-06-10 06:58:43,西部公共汽车,334路,粤BH1116,113.9291,22.497749,21,粤海门村,64
7514,180070084,2,1.6,2014-06-10 06:58:50,西部公共汽车,334路,粤BH1116,113.929023,22.498441,21,粤海门村,64
7883,321768584,2,1.6,2014-06-10 06:58:55,西部公共汽车,334路,粤BH1116,113.928932,22.498666,21,粤海门村,64
7884,294312091,2,1.6,2014-06-10 06:59:00,西部公共汽车,334路,粤BH1116,113.928932,22.498666,21,粤海门村,64
7879,321349037,2,1.6,2014-06-10 06:59:02,西部公共汽车,334路,粤BH1116,113.928932,22.498666,21,粤海门村,64
7784,326581392,2,1.6,2014-06-10 06:59:04,西部公共汽车,334路,粤BH1116,113.928932,22.498666,21,粤海门村,64
7691,323147841,6,4.65,2014-06-10 06:59:43,西部公共汽车,334路,粤BH1116,113.928215,22.502716,21,粤海门村,64
6486,296290397,2,1.6,2014-06-10 06:59:48,西部公共汽车,334路,粤BH1116,113.928215,22.502716,21,粤海门村,64
6882,326690811,2,1.6,2014-06-10 06:59:52,西部公共汽车,334路,粤BH1116,113.928215,22.502716,21,粤海门村,64
6215,292116609,2,1.6,2014-06-10 07:01:44,西部公共汽车,334路,粤BH1116,113.927352,22.507616,21,粤海门村,64
6499,321724855,4,3.15,2014-06-10 07:01:50,西部公共汽车,334路,粤BH1116,113.927352,22.507616,21,粤海门村,64
6196,281094245,2,1.6,2014-06-10 07:02:41,西部公共汽车,334路,粤BH1116,113.927368,22.507566,21,粤海门村,64
6197,281112094,2,1.6,2014-06-10 07:05:36,西部公共汽车,334路,粤BH1116,113.927688,22.517351,21,粤海门村,64
6110,660555448,2,1.6,2014-06-10 07:05:41,西部公共汽车,334路,粤BH1116,113.92768,22.516582,21,粤海门村,64
6156,20242820,2,1.6,2014-06-10 07:05:44,西部公共汽车,334路,粤BH1116,113.92768,22.516582,21,粤海门村,64
6898,328861970,4,3.15,2014-06-10 07:06:21,西部公共汽车,334路,粤BH1116,113.927764,22.51935,21,粤海门村,64
6188,251138697,2,1.0,2014-06-10 07:06:25,西部公共汽车,334路,粤BH1116,113.927764,22.51935,21,粤海门村,64
6873,325449309,4,3.15,2014-06-10 07:07:06,西部公共汽车,334路,粤BH1116,113.92778,22.51935,21,粤海门村,64
6608,323061738,2,1.6,2014-06-10 07:07:10,西部公共汽车,334路,粤BH1116,113.92778,22.51935,21,粤海门村,64
6871,325336469,4,3.15,2014-06-10 07:07:15,西部公共汽车,334路,粤BH1116,113.927803,22.519382,21,粤海门村,64
6497,321622306,2,1.6,2014-06-10 07:07:21,西部公共汽车,334路,粤BH1116,113.927803,22.519382,21,粤海门村,64
6096,330287705,2,1.6,2014-06-10 07:07:25,西部公共汽车,334路,粤BH1116,113.927803,22.519382,21,粤海门村,64
6481,294479741,4,3.15,2014-06-10 07:07:42,西部公共汽车,334路,粤BH1116,113.92788600000002,22.521083,21,粤海门村,64
6204,290830260,2,1.6,2014-06-10 07:08:16,西部公共汽车,334路,粤BH1116,113.928695,22.52428,21,粤海门村,64
6202,290283150,2,1.6,2014-06-10 07:09:58,西部公共汽车,334路,粤BH1116,113.935111,22.533615,21,粤海门村,64
6157,20323430,2,1.6,2014-06-10 07:10:02,西部公共汽车,334路,粤BH1116,113.935111,22.533615,21,粤海门村,64
6201,290136169,2,1.6,2014-06-10 07:10:11,西部公共汽车,334路,粤BH1116,113.935531,22.533983,21,粤海门村,64
6603,322909778,2,1.6,2014-06-10 07:12:12,西部公共汽车,334路,粤BH1116,113.940551,22.535682,42,白石科苑路口,60
6212,291469700,2,1.6,2014-06-10 07:12:14,西部公共汽车,334路,粤BH1116,113.940567,22.535682,42,白石科苑路口,60
6169,50326081,2,1.0,2014-06-10 07:14:42,西部公共汽车,334路,粤BH1116,113.9449,22.543556,18,创维大厦,57
6180,151053418,2,1.0,2014-06-10 07:15:56,西部公共汽车,334路,粤BH1116,113.944,22.546266,54,深南科技立交北,56
6198,285077230,3,2.4,2014-06-10 07:15:59,西部公共汽车,334路,粤BH1116,113.944,22.546266,54,深南科技立交北,56
6108,660212753,2,1.6,2014-06-10 07:16:01,西部公共汽车,334路,粤BH1116,113.944,22.546266,54,深南科技立交北,56
6190,251249685,2,1.0,2014-06-10 07:16:05,西部公共汽车,334路,粤BH1116,113.942321,22.546255,39,深南科苑立交北,65
6192,251311146,2,1.0,2014-06-10 07:16:17,西部公共汽车,334路,粤BH1116,113.942314,22.546199,39,深南科苑立交北,65
6186,250048961,2,1.0,2014-06-10 07:16:19,西部公共汽车,334路,粤BH1116,113.942314,22.546199,39,深南科苑立交北,65
6600,322778420,2,1.6,2014-06-10 07:16:23,西部公共汽车,334路,粤BH1116,113.942314,22.546199,39,深南科苑立交北,65
6184,151100120,2,1.0,2014-06-10 07:17:23,西部公共汽车,334路,粤BH1116,113.940605,22.549705,53,科苑北,54
6193,251325412,2,1.0,2014-06-10 07:17:32,西部公共汽车,334路,粤BH1116,113.940551,22.550683,53,科苑北,54
6187,251008768,2,1.0,2014-06-10 07:17:41,西部公共汽车,334路,粤BH1116,113.940513,22.551317,53,科苑北,54
6105,361252299,2,1.2,2014-06-10 07:17:51,西部公共汽车,334路,粤BH1116,113.940513,22.551317,53,科苑北,54
6171,50508804,2,1.0,2014-06-10 07:18:12,西部公共汽车,334路,粤BH1116,113.940467,22.551883,10,科苑立交南,53
6867,324880372,2,1.2,2014-06-10 07:23:24,西部公共汽车,334路,粤BH1116,113.946716,22.561033,40,松坪村,49
6587,321951802,2,1.6,2014-06-10 07:23:37,西部公共汽车,334路,粤BH1116,113.946716,22.561033,40,松坪村,49
6114,700171499,2,1.6,2014-06-10 07:23:43,西部公共汽车,334路,粤BH1116,113.946701,22.562149,40,松坪村,49
6174,80288461,2,1.6,2014-06-10 07:23:51,西部公共汽车,334路,粤BH1116,113.946701,22.562149,40,松坪村,49
6173,80264827,2,1.6,2014-06-10 07:23:58,西部公共汽车,334路,粤BH1116,113.94666200000002,22.563625,4,松坪学校小学部,48
6181,151062004,2,1.0,2014-06-10 07:24:17,西部公共汽车,334路,粤BH1116,113.947593,22.563764000000006,4,松坪学校小学部,48
6495,321521195,2,1.6,2014-06-10 07:25:44,西部公共汽车,334路,粤BH1116,113.95081299999998,22.563484,4,松坪学校小学部,48
6170,50494830,2,1.0,2014-06-10 07:25:50,西部公共汽车,334路,粤BH1116,113.95081299999998,22.563484,4,松坪学校小学部,48
6155,20231992,2,1.6,2014-06-10 07:26:03,西部公共汽车,334路,粤BH1116,113.95195,22.563333,4,松坪学校小学部,48
6166,23338682,2,1.6,2014-06-10 07:26:08,西部公共汽车,334路,粤BH1116,113.95195,22.563333,4,松坪学校小学部,48
6098,330675106,2,1.6,2014-06-10 07:26:12,西部公共汽车,334路,粤BH1116,113.95195,22.563333,4,松坪学校小学部,48
6182,151062186,2,1.0,2014-06-10 07:26:17,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6189,251158999,2,1.0,2014-06-10 07:26:24,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6610,323424124,2,1.6,2014-06-10 07:26:29,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6489,320177226,2,1.6,2014-06-10 07:26:32,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6484,295061565,2,1.6,2014-06-10 07:26:36,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6859,20098411,2,1.6,2014-06-10 07:26:38,西部公共汽车,334路,粤BH1116,113.951934,22.563316,4,松坪学校小学部,48
6611,323479094,2,1.6,2014-06-10 07:30:28,西部公共汽车,334路,粤BH1116,113.952049,22.571315,28,龙辉花园,46
6607,323046488,2,1.2,2014-06-10 07:30:35,西部公共汽车,334路,粤BH1116,113.952049,22.571315,28,龙辉花园,46
6159,20485187,2,1.6,2014-06-10 07:31:05,西部公共汽车,334路,粤BH1116,113.955268,22.571065,28,龙辉花园,46
6901,329532354,2,1.6,2014-06-10 07:31:08,西部公共汽车,334路,粤BH1116,113.955268,22.571065,28,龙辉花园,46
6471,293672606,2,1.6,2014-06-10 07:32:55,西部公共汽车,334路,粤BH1116,113.959602,22.570602,12,新屋村,45
6592,322360451,2,1.6,2014-06-10 07:33:00,西部公共汽车,334路,粤BH1116,113.960006,22.570461,12,新屋村,45
6112,700022735,2,1.6,2014-06-10 07:33:04,西部公共汽车,334路,粤BH1116,113.960006,22.570461,12,新屋村,45
6178,80429371,2,1.6,2014-06-10 07:33:11,西部公共汽车,334路,粤BH1116,113.960578,22.570323,12,新屋村,45
6094,329867471,2,1.6,2014-06-10 07:33:19,西部公共汽车,334路,粤BH1116,113.960891,22.570241,12,新屋村,45
6200,290040924,2,1.6,2014-06-10 07:33:26,西部公共汽车,334路,粤BH1116,113.961151,22.570199,12,新屋村,45
6863,324276819,2,1.6,2014-06-10 07:33:34,西部公共汽车,334路,粤BH1116,113.961151,22.570199,12,新屋村,45
6163,23047118,2,1.2,2014-06-10 07:33:37,西部公共汽车,334路,粤BH1116,113.961151,22.570199,12,新屋村,45
6613,323728915,2,1.6,2014-06-10 07:33:39,西部公共汽车,334路,粤BH1116,113.961181,22.570182,12,新屋村,45
6109,660523336,3,2.4,2014-06-10 07:33:52,西部公共汽车,334路,粤BH1116,113.961181,22.570182,12,新屋村,45
6115,700181307,3,2.4,2014-06-10 07:33:55,西部公共汽车,334路,粤BH1116,113.961181,22.570182,12,新屋村,45
6470,293557350,2,1.6,2014-06-10 07:36:20,西部公共汽车,334路,粤BH1116,113.967269,22.568271,41,鼎胜山邻,44
6890,327357955,2,1.6,2014-06-10 07:36:22,西部公共汽车,334路,粤BH1116,113.967269,22.568271,41,鼎胜山邻,44
6868,325129314,2,1.6,2014-06-10 07:36:25,西部公共汽车,334路,粤BH1116,113.967269,22.568271,41,鼎胜山邻,44
6589,321981102,2,1.6,2014-06-10 07:36:33,西部公共汽车,334路,粤BH1116,113.96775,22.568016,41,鼎胜山邻,44
6476,294016708,3,2.4,2014-06-10 07:36:40,西部公共汽车,334路,粤BH1116,113.96775,22.568016,41,鼎胜山邻,44
6482,294580838,2,1.6,2014-06-10 07:36:45,西部公共汽车,334路,粤BH1116,113.967811,22.567905,41,鼎胜山邻,44
6111,680463403,4,3.15,2014-06-10 07:37:01,西部公共汽车,334路,粤BH1116,113.968353,22.567667,41,鼎胜山邻,44
6605,323035852,2,1.6,2014-06-10 07:37:17,西部公共汽车,334路,粤BH1116,113.968963,22.5673,41,鼎胜山邻,44
6107,364003884,2,1.6,2014-06-10 07:37:24,西部公共汽车,334路,粤BH1116,113.969001,22.567283,41,鼎胜山邻,44
6158,20453654,2,1.6,2014-06-10 07:37:32,西部公共汽车,334路,粤BH1116,113.969001,22.567283,41,鼎胜山邻,44
6490,320370248,2,1.6,2014-06-10 07:37:33,西部公共汽车,334路,粤BH1116,113.969001,22.567283,41,鼎胜山邻,44
6860,20145369,2,1.6,2014-06-10 07:37:37,西部公共汽车,334路,粤BH1116,113.969001,22.567283,41,鼎胜山邻,44
6097,330532150,3,2.4,2014-06-10 07:37:51,西部公共汽车,334路,粤BH1116,113.969001,22.567283,41,鼎胜山邻,44
6175,80323900,2,1.6,2014-06-10 07:40:35,西部公共汽车,334路,粤BH1116,113.974899,22.564065,8,桃源村,43
6606,323036415,2,1.6,2014-06-10 07:40:58,西部公共汽车,334路,粤BH1116,113.975616,22.563615,8,桃源村,43
6167,30058022,2,1.6,2014-06-10 07:41:07,西部公共汽车,334路,粤BH1116,113.975616,22.563615,8,桃源村,43
6598,322594224,2,1.6,2014-06-10 07:41:16,西部公共汽车,334路,粤BH1116,113.975616,22.563615,8,桃源村,43
6113,700078706,2,1.6,2014-06-10 07:49:54,西部公共汽车,334路,粤BH1116,113.981864,22.560867,43,桃源村东,42
6903,329692512,2,1.6,2014-06-10 07:50:07,西部公共汽车,334路,粤BH1116,113.983528,22.560359,43,桃源村东,42
6857,20031461,2,1.6,2014-06-10 07:50:11,西部公共汽车,334路,粤BH1116,113.984703,22.560066,43,桃源村东,42
6585,321731697,2,1.6,2014-06-10 07:50:14,西部公共汽车,334路,粤BH1116,113.984703,22.560066,43,桃源村东,42
6191,251301735,2,1.0,2014-06-10 07:50:17,西部公共汽车,334路,粤BH1116,113.984703,22.560066,43,桃源村东,42
6462,292273029,2,1.6,2014-06-10 07:50:30,西部公共汽车,334路,粤BH1116,113.986488,22.559522,43,桃源村东,42
6172,80161285,2,1.6,2014-06-10 07:50:33,西部公共汽车,334路,粤BH1116,113.987503,22.558933,43,桃源村东,42
6205,290973058,2,1.6,2014-06-10 07:50:36,西部公共汽车,334路,粤BH1116,113.987503,22.558933,43,桃源村东,42
6179,80442130,2,1.6,2014-06-10 07:50:43,西部公共汽车,334路,粤BH1116,113.989326,22.558576,43,桃源村东,42
6872,325360240,2,1.6,2014-06-10 07:50:46,西部公共汽车,334路,粤BH1116,113.989326,22.558576,43,桃源村东,42
6102,360877235,3,2.4,2014-06-10 07:50:54,西部公共汽车,334路,粤BH1116,113.990768,22.558183,43,桃源村东,42
6878,326394277,3,2.4,2014-06-10 07:51:07,西部公共汽车,334路,粤BH1116,113.992057,22.557695,43,桃源村东,42
6160,20639397,3,2.4,2014-06-10 07:51:13,西部公共汽车,334路,粤BH1116,113.992248,22.5575,43,桃源村东,42
6176,80357163,3,2.4,2014-06-10 07:51:20,西部公共汽车,334路,粤BH1116,113.992263,22.557552,43,桃源村东,42
6491,320429986,2,1.6,2014-06-10 07:51:26,西部公共汽车,334路,粤BH1116,113.992401,22.557416,43,桃源村东,42
6588,321959041,2,1.6,2014-06-10 07:58:45,西部公共汽车,334路,粤BH1116,114.013595,22.559476,44,北环香蜜立交西,40
6183,151080967,2,1.0,2014-06-10 07:58:47,西部公共汽车,334路,粤BH1116,114.014053,22.5596,44,北环香蜜立交西,40
6861,323758996,2,1.6,2014-06-10 08:03:47,西部公共汽车,334路,粤BH1116,114.026535,22.560644,34,北环香梅北天桥,38
6875,325457808,2,1.6,2014-06-10 08:03:53,西部公共汽车,334路,粤BH1116,114.026802,22.560716,34,北环香梅北天桥,38
6905,329865986,2,1.6,2014-06-10 08:03:55,西部公共汽车,334路,粤BH1116,114.026802,22.560716,34,北环香梅北天桥,38
6194,280476799,2,1.6,2014-06-10 08:06:10,西部公共汽车,334路,粤BH1116,114.033218,22.561716,24,广中医深圳医院,37
6899,329325840,2,1.6,2014-06-10 08:06:16,西部公共汽车,334路,粤BH1116,114.033599,22.561899,24,广中医深圳医院,37
6866,324700514,2,1.6,2014-06-10 08:06:18,西部公共汽车,334路,粤BH1116,114.033729,22.561819,24,广中医深圳医院,37
6479,294376747,2,1.2,2014-06-10 08:06:43,西部公共汽车,334路,粤BH1116,114.035133,22.562133,24,广中医深圳医院,37
6209,291315390,2,1.6,2014-06-10 08:06:51,西部公共汽车,334路,粤BH1116,114.035133,22.562133,24,广中医深圳医院,37
6195,280638404,2,1.6,2014-06-10 08:06:54,西部公共汽车,334路,粤BH1116,114.035133,22.562133,24,广中医深圳医院,37
6464,292333225,2,1.6,2014-06-10 08:07:21,西部公共汽车,334路,粤BH1116,114.038719,22.563047,61,下梅林市场,67
6876,325706456,3,2.4,2014-06-10 08:07:30,西部公共汽车,334路,粤BH1116,114.038719,22.563047,61,下梅林市场,67
6203,290555783,2,1.6,2014-06-10 08:07:35,西部公共汽车,334路,粤BH1116,114.03952,22.563232,61,下梅林市场,67
6177,80400899,2,1.6,2014-06-10 08:10:17,西部公共汽车,334路,粤BH1116,114.035499,22.567766,61,下梅林市场,67
6480,294379988,2,1.6,2014-06-10 08:10:28,西部公共汽车,334路,粤BH1116,114.036201,22.568349,61,下梅林市场,67
6095,329910413,2,1.6,2014-06-10 08:10:31,西部公共汽车,334路,粤BH1116,114.036201,22.568349,61,下梅林市场,67
6887,326996772,2,1.6,2014-06-10 08:10:38,西部公共汽车,334路,粤BH1116,114.038032,22.569084,25,梅林二村,34
6185,180102630,2,1.6,2014-06-10 08:10:42,西部公共汽车,334路,粤BH1116,114.038032,22.569084,25,梅林二村,34
