,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
100,294803316,2,1.6,2014-06-10 08:43:02,西部公共汽车,334路,粤BH1177,113.942947,22.541549,64,中兴通讯,58
231,20424855,2,1.6,2014-06-10 08:43:05,西部公共汽车,334路,粤BH1177,113.942947,22.541549,64,中兴通讯,58
106,320824631,2,1.2,2014-06-10 08:47:24,西部公共汽车,334路,粤BH1177,113.941169,22.539283,64,中兴通讯,58
69,323453939,2,1.2,2014-06-10 08:47:26,西部公共汽车,334路,粤BH1177,113.941169,22.539283,64,中兴通讯,58
59,321990578,2,1.6,2014-06-10 08:54:22,西部公共汽车,334路,粤BH1177,113.930397,22.528232,21,粤海门村,64
87,360168334,2,1.6,2014-06-10 08:54:26,西部公共汽车,334路,粤BH1177,113.930397,22.528232,21,粤海门村,64
70,323588830,2,1.6,2014-06-10 08:56:45,西部公共汽车,334路,粤BH1177,113.927551,22.518733,21,粤海门村,64
66,323064149,2,1.6,2014-06-10 09:05:47,西部公共汽车,334路,粤BH1177,113.930282,22.492584,21,粤海门村,64
238,280451418,2,1.6,2014-06-10 09:33:52,西部公共汽车,334路,粤BH1177,113.928001,22.488933,21,粤海门村,64
103,320316591,2,1.6,2014-06-10 09:34:24,西部公共汽车,334路,粤BH1177,113.931152,22.489183,21,粤海门村,64
67,323185254,2,1.2,2014-06-10 09:34:31,西部公共汽车,334路,粤BH1177,113.931152,22.489183,21,粤海门村,64
60,322063460,2,1.2,2014-06-10 09:34:33,西部公共汽车,334路,粤BH1177,113.931152,22.489183,21,粤海门村,64
92,660015946,2,1.6,2014-06-10 09:36:17,西部公共汽车,334路,粤BH1177,113.928779,22.497516,21,粤海门村,64
236,80077655,2,1.6,2014-06-10 09:37:50,西部公共汽车,334路,粤BH1177,113.927436,22.507049,21,粤海门村,64
82,328806562,2,1.6,2014-06-10 09:40:24,西部公共汽车,334路,粤BH1177,113.927513,22.511365,21,粤海门村,64
64,322809595,2,1.6,2014-06-10 09:41:20,西部公共汽车,334路,粤BH1177,113.927749,22.517263,21,粤海门村,64
105,320623918,2,1.6,2014-06-10 09:42:17,西部公共汽车,334路,粤BH1177,113.927749,22.519382,21,粤海门村,64
83,328821698,2,1.6,2014-06-10 09:42:37,西部公共汽车,334路,粤BH1177,113.927764,22.519382,21,粤海门村,64
72,324485371,2,1.6,2014-06-10 09:42:41,西部公共汽车,334路,粤BH1177,113.927764,22.519382,21,粤海门村,64
91,361089200,2,1.6,2014-06-10 09:46:21,西部公共汽车,334路,粤BH1177,113.934349,22.533033,21,粤海门村,64
61,322107926,2,1.6,2014-06-10 09:49:01,西部公共汽车,334路,粤BH1177,113.941207,22.539272,64,中兴通讯,58
830,322107926,1,0.8,2014-06-10 09:49:17,西部公共汽车,334路,粤BH1177,113.942115,22.539283,64,中兴通讯,58
835,326299468,3,2.4,2014-06-10 09:51:12,西部公共汽车,334路,粤BH1177,113.944931,22.543516,18,创维大厦,57
836,327037591,2,1.6,2014-06-10 09:58:12,西部公共汽车,334路,粤BH1177,113.947036,22.559131,40,松坪村,49
840,361383232,2,1.6,2014-06-10 10:01:57,西部公共汽车,334路,粤BH1177,113.952217,22.563291,4,松坪学校小学部,48
832,323804764,2,1.6,2014-06-10 10:02:04,西部公共汽车,334路,粤BH1177,113.952529,22.563299,4,松坪学校小学部,48
834,325669676,2,1.6,2014-06-10 10:02:06,西部公共汽车,334路,粤BH1177,113.952529,22.563299,4,松坪学校小学部,48
825,23334092,2,1.6,2014-06-10 10:02:14,西部公共汽车,334路,粤BH1177,113.952514,22.563299,4,松坪学校小学部,48
826,23531273,4,3.15,2014-06-10 10:16:07,西部公共汽车,334路,粤BH1177,113.983444,22.560428,43,桃源村东,42
841,680387238,2,1.2,2014-06-10 10:23:20,西部公共汽车,334路,粤BH1177,114.040184,22.563341,61,下梅林市场,67
827,23584463,2,1.6,2014-06-10 10:25:32,西部公共汽车,334路,粤BH1177,114.036445,22.568384,61,下梅林市场,67
839,329581429,2,1.6,2014-06-10 10:31:09,西部公共汽车,334路,粤BH1177,114.053863,22.5711,59,中康公园,31
831,322576656,2,1.6,2014-06-10 10:37:00,西部公共汽车,334路,粤BH1177,114.061454,22.574743,5,福田党校,69
824,20304805,2,1.2,2014-06-10 10:45:03,西部公共汽车,334路,粤BH1177,114.039993,22.608064,29,惠鑫公寓,27
829,291687465,2,1.6,2014-06-10 10:51:23,西部公共汽车,334路,粤BH1177,114.035896,22.619983,48,民康路口,24
833,325226715,2,1.2,2014-06-10 10:51:30,西部公共汽车,334路,粤BH1177,114.035369,22.622447,3,沙元埔,23
828,280857339,2,1.2,2014-06-10 10:58:17,西部公共汽车,334路,粤BH1177,114.032402,22.639949,19,万众城,19
838,328142383,2,1.6,2014-06-10 10:59:09,西部公共汽车,334路,粤BH1177,114.033378,22.642967,60,牛栏前市场,18
837,328066621,2,1.6,2014-06-10 11:02:05,西部公共汽车,334路,粤BH1177,114.044242,22.638656,56,水斗新村,16
11657,327321466,2,1.6,2014-06-10 15:17:08,西部公共汽车,334路,粤BH1177,113.927436,22.509183,21,粤海门村,64
10184,21005935,4,3.15,2014-06-10 15:24:09,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11655,327181227,2,1.6,2014-06-10 15:24:13,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
10178,20690161,2,1.6,2014-06-10 15:24:18,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
10195,80248271,2,1.6,2014-06-10 15:25:06,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11660,327515702,2,1.6,2014-06-10 15:25:12,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11682,324651968,2,1.6,2014-06-10 15:25:26,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11473,292297518,2,1.6,2014-06-10 15:25:49,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
10191,23554539,5,3.9,2014-06-10 15:31:41,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11486,294333057,2,1.2,2014-06-10 15:31:48,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11472,292036340,2,1.6,2014-06-10 15:31:55,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11678,323508422,3,2.4,2014-06-10 15:33:35,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11656,327227170,2,1.6,2014-06-10 15:33:42,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11642,325624191,2,1.6,2014-06-10 15:35:11,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11687,325257945,2,1.2,2014-06-10 15:36:21,西部公共汽车,334路,粤BH1177,113.942306,22.546255,39,深南科苑立交北,65
11505,322013165,7,5.3,2014-06-10 15:38:00,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11490,294525311,2,1.6,2014-06-10 15:39:36,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11492,296054736,3,2.4,2014-06-10 15:41:15,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11649,326771085,2,1.6,2014-06-10 15:41:28,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
10179,20798453,2,1.6,2014-06-10 15:41:35,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11493,296290136,2,1.6,2014-06-10 15:42:18,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11664,329307291,2,1.6,2014-06-10 15:42:27,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11644,326006155,4,2.75,2014-06-10 15:44:43,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11497,320998149,2,1.6,2014-06-10 15:44:46,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
10924,360594072,4,2.75,2014-06-10 15:45:03,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11651,326861832,2,1.6,2014-06-10 15:46:32,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
11679,323702508,2,1.6,2014-06-10 15:46:37,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
10940,660561308,2,1.6,2014-06-10 15:46:39,西部公共汽车,334路,粤BH1177,113.946731,22.560735,40,松坪村,49
10196,80264827,2,1.6,2014-06-10 15:47:47,西部公共汽车,334路,粤BH1177,113.952423,22.563276,4,松坪学校小学部,48
10930,361059537,2,1.6,2014-06-10 15:47:53,西部公共汽车,334路,粤BH1177,113.952423,22.563276,4,松坪学校小学部,48
10920,330659071,2,1.2,2014-06-10 15:49:30,西部公共汽车,334路,粤BH1177,113.952423,22.563276,4,松坪学校小学部,48
10197,80329535,2,1.6,2014-06-10 15:49:35,西部公共汽车,334路,粤BH1177,113.952423,22.563276,4,松坪学校小学部,48
10941,680055957,2,1.6,2014-06-10 15:49:39,西部公共汽车,334路,粤BH1177,113.952423,22.563276,4,松坪学校小学部,48
11495,320771855,2,1.6,2014-06-10 15:53:16,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
11513,322889929,3,2.4,2014-06-10 15:53:22,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
10185,22029063,2,1.6,2014-06-10 15:56:19,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
11514,322891605,2,1.6,2014-06-10 15:56:22,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
10931,361250399,2,1.6,2014-06-10 15:59:00,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
11681,324395396,3,2.4,2014-06-10 15:59:07,西部公共汽车,334路,粤BH1177,113.967353,22.56822,41,鼎胜山邻,44
10942,700047095,2,1.6,2014-06-10 16:03:32,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
11061,211201498,2,0.0,2014-06-10 16:03:37,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
10177,20160293,4,3.15,2014-06-10 16:03:46,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
11467,290728648,2,1.6,2014-06-10 16:07:13,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
11667,329543948,2,1.6,2014-06-10 16:07:21,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
11647,326665058,3,2.4,2014-06-10 16:07:28,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
10919,330529361,2,1.6,2014-06-10 16:07:33,西部公共汽车,334路,粤BH1177,113.984405,22.560188,43,桃源村东,42
11465,290584041,2,1.6,2014-06-10 16:11:04,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10918,330364333,2,1.6,2014-06-10 16:11:12,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11483,293930941,2,1.6,2014-06-10 16:13:41,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11684,324728394,3,2.4,2014-06-10 16:14:58,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11466,290675007,2,1.6,2014-06-10 16:15:20,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11453,280022202,2,1.6,2014-06-10 16:15:25,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11480,293104607,2,1.2,2014-06-10 16:16:02,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11481,293191881,2,1.6,2014-06-10 16:16:04,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10187,23118200,2,1.6,2014-06-10 16:16:07,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10192,23616689,2,1.6,2014-06-10 16:16:10,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11666,329459791,2,1.6,2014-06-10 16:16:12,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11508,322237064,2,1.6,2014-06-10 16:16:14,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11463,290403726,3,2.4,2014-06-10 16:16:24,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11062,251347483,2,1.0,2014-06-10 16:16:31,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11683,324653389,2,1.6,2014-06-10 16:17:10,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11468,291098086,3,2.4,2014-06-10 16:17:15,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11462,290393480,2,1.6,2014-06-10 16:17:18,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11504,321940808,2,1.6,2014-06-10 16:17:42,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11458,281120756,2,1.6,2014-06-10 16:18:33,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10176,20050921,2,1.6,2014-06-10 16:21:08,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10936,364061721,2,1.6,2014-06-10 16:21:10,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11517,323328481,2,1.6,2014-06-10 16:21:12,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11471,291371164,2,1.6,2014-06-10 16:21:19,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11454,280207343,2,1.6,2014-06-10 16:21:20,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11451,251376800,2,1.0,2014-06-10 16:21:26,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11510,322305638,2,1.6,2014-06-10 16:21:28,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10181,20936955,2,1.6,2014-06-10 16:21:38,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11461,290339387,2,1.6,2014-06-10 16:22:38,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11491,294610722,2,1.6,2014-06-10 16:22:42,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11456,280449608,2,1.6,2014-06-10 16:22:47,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11645,326176538,2,1.6,2014-06-10 16:22:54,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10928,360837617,2,1.6,2014-06-10 16:23:05,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10922,360234996,2,1.6,2014-06-10 16:28:46,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11452,251398286,2,1.0,2014-06-10 16:28:55,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
10934,361335101,3,2.0,2014-06-10 16:29:50,西部公共汽车,334路,粤BH1177,114.053977,22.571111,59,中康公园,31
11459,281217970,2,1.6,2014-06-10 16:29:54,西部公共汽车,334路,粤BH1177,114.056213,22.57146,58,凯丰花园,29
10913,329873825,2,1.6,2014-06-10 16:30:36,西部公共汽车,334路,粤BH1177,114.056213,22.57146,58,凯丰花园,29
11478,293036987,2,1.2,2014-06-10 16:30:38,西部公共汽车,334路,粤BH1177,114.056213,22.57146,58,凯丰花园,29
11686,325001072,2,1.6,2014-06-10 16:32:33,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11668,329753863,2,1.6,2014-06-10 16:32:43,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11457,280657084,2,1.6,2014-06-10 16:32:45,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11503,321815183,2,1.6,2014-06-10 16:32:54,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11477,292821077,2,1.6,2014-06-10 16:33:12,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
10925,360705123,2,1.6,2014-06-10 16:36:17,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11650,326827426,2,1.6,2014-06-10 16:36:21,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
10220,151002167,2,1.0,2014-06-10 16:44:06,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
10914,329881288,2,1.2,2014-06-10 16:44:07,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11060,151078578,2,1.0,2014-06-10 16:44:24,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11653,326915537,2,1.2,2014-06-10 16:44:28,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
10915,329886919,2,1.2,2014-06-10 16:49:13,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11509,322247031,2,1.6,2014-06-10 16:49:17,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11479,293086102,2,1.6,2014-06-10 16:49:28,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11469,291251854,2,1.6,2014-06-10 16:49:45,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11460,290146941,2,1.6,2014-06-10 16:49:49,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11482,293406441,2,1.6,2014-06-10 16:50:00,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11489,294382447,2,1.2,2014-06-10 16:52:06,西部公共汽车,334路,粤BH1177,114.038032,22.615695,48,民康路口,24
11677,323402655,2,1.2,2014-06-10 16:52:10,西部公共汽车,334路,粤BH1177,114.037338,22.616987,48,民康路口,24
11638,325326034,2,1.2,2014-06-10 16:55:20,西部公共汽车,334路,粤BH1177,114.03627,22.61956,48,民康路口,24
11487,294341498,2,1.6,2014-06-10 16:55:28,西部公共汽车,334路,粤BH1177,114.03627,22.61956,48,民康路口,24
10183,20972359,2,1.6,2014-06-10 16:55:44,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11646,326405108,2,1.2,2014-06-10 16:55:49,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
10935,361427255,2,1.2,2014-06-10 16:55:54,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11470,291323826,2,1.6,2014-06-10 16:56:00,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11643,325860058,2,1.2,2014-06-10 16:56:16,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11501,321715348,2,1.2,2014-06-10 16:56:29,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11661,327524319,2,1.6,2014-06-10 16:56:44,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
10932,361270647,2,1.2,2014-06-10 16:56:57,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11680,323763190,2,1.2,2014-06-10 16:57:48,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
10180,20817391,2,1.2,2014-06-10 16:57:57,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
11685,324902681,2,1.2,2014-06-10 16:58:09,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
10201,325462172,2,1.6,2014-06-10 17:01:18,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
9545,291526419,2,1.6,2014-06-10 17:08:04,西部公共汽车,334路,粤BH1177,114.037918,22.641662,7,上油松村,17
10106,324204349,2,1.6,2014-06-10 17:14:49,西部公共汽车,334路,粤BH1177,114.048294,22.638019,31,利金城工业园,15
10130,295033085,2,1.6,2014-06-10 17:24:06,西部公共汽车,334路,粤BH1177,114.061309,22.648847,52,万科城实验学校,9
9551,292326054,2,1.2,2014-06-10 17:27:44,西部公共汽车,334路,粤BH1177,114.061309,22.648847,52,万科城实验学校,9
9035,330174322,2,1.6,2014-06-10 17:27:47,西部公共汽车,334路,粤BH1177,114.061309,22.648847,52,万科城实验学校,9
9040,361086450,2,1.6,2014-06-10 17:28:17,西部公共汽车,334路,粤BH1177,114.061309,22.648847,52,万科城实验学校,9
